AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Missouri,All,2018-19,8,7.7,6,86,"1,189",> 100%
State,Missouri,All,2018-19,9,5.5,11,54,"1,174",> 100%
State,Missouri,All,2018-19,10,7.6,13,76,"1,164",> 100%
State,Missouri,All,2018-19,11,6.9,9,72,"1,167",> 100%
State,Missouri,All,2018-19,12,7,15,63,"1,113",> 100%
State,Missouri,All,2018-19,13,6.8,8,57,960,91%
State,Missouri,All,2018-19,14,7.1,8,39,661,62.6%
State,Montana,All,2018-19,40,4.4,0,9,206,> 100%
State,Montana,All,2018-19,41,6.1,0,12,197,> 100%
State,Montana,All,2018-19,42,6.8,0,13,192,> 100%
State,Montana,All,2018-19,43,4.6,0,9,195,> 100%
State,Montana,All,2018-19,44,5.1,0,9,178,> 100%
State,Montana,All,2018-19,45,4,0,8,201,> 100%
State,Montana,All,2018-19,46,8,0,17,213,> 100%
State,Montana,All,2018-19,47,3.2,0,7,218,> 100%
State,Montana,All,2018-19,48,5.9,1,11,205,> 100%
State,Montana,All,2018-19,49,5.5,0,9,164,97.6%
State,Montana,All,2018-19,50,5.5,0,10,182,> 100%
State,Montana,All,2018-19,51,6.1,0,13,213,> 100%
State,Montana,All,2018-19,52,1.6,0,3,188,> 100%
State,Montana,All,2018-19,1,4.9,0,11,223,> 100%
State,Montana,All,2018-19,2,5.6,1,11,213,> 100%
State,Montana,All,2018-19,3,4.3,0,9,211,> 100%
State,Montana,All,2018-19,4,6.7,1,14,223,> 100%
State,Montana,All,2018-19,5,4.3,2,7,210,> 100%
State,Montana,All,2018-19,6,3.6,0,8,222,> 100%
State,Montana,All,2018-19,7,4.2,2,7,214,> 100%
State,Montana,All,2018-19,8,7.8,4,14,231,> 100%
State,Montana,All,2018-19,9,8.6,2,17,220,> 100%
State,Montana,All,2018-19,10,7.5,9,9,241,> 100%
State,Montana,All,2018-19,11,7.6,4,12,211,> 100%
State,Montana,All,2018-19,12,10.9,0,22,201,> 100%
State,Montana,All,2018-19,13,7.1,4,7,156,92.8%
State,Montana,All,2018-19,14,10.2,1,4,49,29.2%
State,Nebraska,All,2018-19,40,6.8,0,21,308,> 100%
State,Nebraska,All,2018-19,41,9,0,29,321,> 100%
State,Nebraska,All,2018-19,42,5.1,0,17,334,> 100%
State,Nebraska,All,2018-19,43,5.5,0,18,325,> 100%
State,Nebraska,All,2018-19,44,5,1,14,301,> 100%
State,Nebraska,All,2018-19,45,6.9,0,23,332,> 100%
State,Nebraska,All,2018-19,46,8.1,1,26,332,> 100%
State,Nebraska,All,2018-19,47,3.9,0,12,310,> 100%
State,Nebraska,All,2018-19,48,7,0,20,284,97.3%
State,Nebraska,All,2018-19,49,7.5,0,24,318,> 100%
State,Nebraska,All,2018-19,50,8.3,1,27,339,> 100%
State,Nebraska,All,2018-19,51,8.8,1,28,331,> 100%
State,Nebraska,All,2018-19,52,6.6,6,16,333,> 100%
State,Nebraska,All,2018-19,1,7.9,6,22,356,> 100%
State,Nebraska,All,2018-19,2,10.9,8,33,377,> 100%
State,Nebraska,All,2018-19,3,12.2,5,36,336,> 100%
State,Nebraska,All,2018-19,4,10.8,10,29,362,> 100%
State,Nebraska,All,2018-19,5,10.5,9,27,344,> 100%
State,Nebraska,All,2018-19,6,7.9,4,22,331,> 100%
State,Nebraska,All,2018-19,7,8.6,5,24,337,> 100%
State,Nebraska,All,2018-19,8,7.9,3,26,369,> 100%
State,Nebraska,All,2018-19,9,9.1,6,25,341,> 100%
State,Nebraska,All,2018-19,10,8.4,5,23,332,> 100%
State,Nebraska,All,2018-19,11,7.3,2,19,287,98.3%
State,Nebraska,All,2018-19,12,7,2,18,285,97.6%
State,Nebraska,All,2018-19,13,7,1,17,258,88.4%
State,Nebraska,All,2018-19,14,5.4,1,10,202,69.2%
State,Nevada,All,2018-19,40,6.4,0,27,425,> 100%
State,Nevada,All,2018-19,41,5.1,0,23,455,> 100%
State,Nevada,All,2018-19,42,4,0,18,450,> 100%
State,Nevada,All,2018-19,43,5.9,0,26,441,> 100%
State,Nevada,All,2018-19,44,4.6,0,21,458,> 100%
State,Nevada,All,2018-19,45,6.9,0,32,462,> 100%
State,Nevada,All,2018-19,46,7.7,0,37,479,> 100%
State,Nevada,All,2018-19,47,6,0,28,465,> 100%
State,Nevada,All,2018-19,48,5.5,0,27,493,> 100%
State,Nevada,All,2018-19,49,5.3,0,23,436,> 100%
State,Nevada,All,2018-19,50,7.5,1,35,477,> 100%
State,Nevada,All,2018-19,51,4.2,1,20,502,> 100%
State,Nevada,All,2018-19,52,4.9,3,20,468,> 100%
State,Nevada,All,2018-19,1,7.8,2,37,500,> 100%
State,Nevada,All,2018-19,2,5.6,1,29,535,> 100%
State,Nevada,All,2018-19,3,7.7,4,37,534,> 100%
State,Nevada,All,2018-19,4,5.2,2,23,480,> 100%
State,Nevada,All,2018-19,5,5.8,3,27,514,> 100%
State,Nevada,All,2018-19,6,6.5,3,33,551,> 100%
State,Nevada,All,2018-19,7,6.1,1,29,495,> 100%
State,Nevada,All,2018-19,8,5.5,0,27,495,> 100%
State,Nevada,All,2018-19,9,6.3,2,34,574,> 100%
State,Nevada,All,2018-19,10,8.1,2,40,521,> 100%
State,Nevada,All,2018-19,11,8.4,2,38,476,> 100%
State,Nevada,All,2018-19,12,7.2,2,33,488,> 100%
State,Nevada,All,2018-19,13,5.2,3,20,444,> 100%
State,Nevada,All,2018-19,14,7.3,1,27,386,> 100%
State,New Hampshire,All,2018-19,40,6.8,0,18,263,> 100%
State,New Hampshire,All,2018-19,41,5.3,0,14,263,> 100%
State,New Hampshire,All,2018-19,42,4,0,10,249,> 100%
State,New Hampshire,All,2018-19,43,4.7,0,12,253,> 100%
State,New Hampshire,All,2018-19,44,5.7,0,14,247,> 100%
State,New Hampshire,All,2018-19,45,2.6,0,6,229,> 100%
State,New Hampshire,All,2018-19,46,5.8,0,14,240,> 100%
State,New Hampshire,All,2018-19,47,9.5,0,22,232,> 100%
State,New Hampshire,All,2018-19,48,7.3,0,18,246,> 100%
State,New Hampshire,All,2018-19,49,4.9,0,12,244,> 100%
State,New Hampshire,All,2018-19,50,6.3,0,16,254,> 100%
State,New Hampshire,All,2018-19,51,5,0,12,240,> 100%
State,New Hampshire,All,2018-19,52,5.5,0,16,293,> 100%
State,New Hampshire,All,2018-19,1,2.5,0,5,200,> 100%
State,New Hampshire,All,2018-19,2,9.8,1,23,246,> 100%
State,New Hampshire,All,2018-19,3,8.7,0,23,263,> 100%
State,New Hampshire,All,2018-19,4,4.9,0,13,267,> 100%
State,New Hampshire,All,2018-19,5,7.9,2,21,290,> 100%
State,New Hampshire,All,2018-19,6,6.5,2,14,245,> 100%
State,New Hampshire,All,2018-19,7,8.7,3,21,275,> 100%
State,New Hampshire,All,2018-19,8,8.8,7,17,272,> 100%
State,New Hampshire,All,2018-19,9,9.9,6,19,253,> 100%
State,New Hampshire,All,2018-19,10,7.6,4,15,250,> 100%
State,New Hampshire,All,2018-19,11,9.3,5,19,258,> 100%
State,New Hampshire,All,2018-19,12,5.1,1,12,254,> 100%
State,New Hampshire,All,2018-19,13,6,4,11,251,> 100%
State,New Hampshire,All,2018-19,14,8.1,3,16,236,> 100%
State,New Jersey,All,2018-19,40,5.9,1,83,"1,431",> 100%
State,New Jersey,All,2018-19,41,4.7,0,66,"1,391",> 100%
State,New Jersey,All,2018-19,42,4.6,0,64,"1,384",> 100%
State,New Jersey,All,2018-19,43,5.3,0,77,"1,465",> 100%
State,New Jersey,All,2018-19,44,4.6,0,69,"1,490",> 100%
State,New Jersey,All,2018-19,45,6.1,0,84,"1,386",> 100%
State,New Jersey,All,2018-19,46,5.8,0,86,"1,482",> 100%
State,New Jersey,All,2018-19,47,5.1,0,76,"1,478",> 100%
State,New Jersey,All,2018-19,48,6.2,0,91,"1,465",> 100%
State,New Jersey,All,2018-19,49,5.5,0,84,"1,518",> 100%
State,New Jersey,All,2018-19,50,5.5,0,82,"1,496",> 100%
State,New Jersey,All,2018-19,51,5.3,1,77,"1,470",> 100%
State,New Jersey,All,2018-19,52,7,3,102,"1,504",> 100%
State,New Jersey,All,2018-19,1,6.9,7,99,"1,544",> 100%
State,New Jersey,All,2018-19,2,6.5,7,90,"1,501",> 100%
State,New Jersey,All,2018-19,3,6.6,6,94,"1,516",> 100%
State,New Jersey,All,2018-19,4,6.7,14,90,"1,553",> 100%
State,New Jersey,All,2018-19,5,6.9,15,94,"1,580",> 100%
State,New Jersey,All,2018-19,6,6.8,10,102,"1,644",> 100%
State,New Jersey,All,2018-19,7,6.4,5,95,"1,553",> 100%
State,New Jersey,All,2018-19,8,6.3,10,86,"1,526",> 100%
State,New Jersey,All,2018-19,9,4.8,8,67,"1,558",> 100%
State,New Jersey,All,2018-19,10,6.4,11,85,"1,495",> 100%
State,New Jersey,All,2018-19,11,5.6,6,75,"1,459",> 100%
State,New Jersey,All,2018-19,12,6.3,5,90,"1,499",> 100%
State,New Jersey,All,2018-19,13,5.5,4,72,"1,380",> 100%
State,New Jersey,All,2018-19,14,5,4,48,"1,032",77.5%
State,New Mexico,All,2018-19,40,3.4,0,11,323,> 100%
State,New Mexico,All,2018-19,41,4.8,0,18,378,> 100%
State,New Mexico,All,2018-19,42,5.3,0,19,361,> 100%
State,New Mexico,All,2018-19,43,5,0,18,357,> 100%
State,New Mexico,All,2018-19,44,5.4,0,20,371,> 100%
State,New Mexico,All,2018-19,45,6.1,0,21,344,> 100%
State,New Mexico,All,2018-19,46,3.5,0,14,398,> 100%
State,New Mexico,All,2018-19,47,5.3,1,17,342,> 100%
State,New Mexico,All,2018-19,48,7.4,0,26,351,> 100%
State,New Mexico,All,2018-19,49,4.6,1,16,369,> 100%
State,New Mexico,All,2018-19,50,5.8,1,20,364,> 100%
State,New Mexico,All,2018-19,51,8.2,1,27,340,> 100%
State,New Mexico,All,2018-19,52,6.5,1,24,386,> 100%
State,New Mexico,All,2018-19,1,5.9,7,17,405,> 100%
State,New Mexico,All,2018-19,2,8.1,4,32,444,> 100%
State,New Mexico,All,2018-19,3,7.8,3,28,399,> 100%
State,New Mexico,All,2018-19,4,7,3,22,356,> 100%
State,New Mexico,All,2018-19,5,5.7,3,20,401,> 100%
State,New Mexico,All,2018-19,6,6.6,5,19,363,> 100%
State,New Mexico,All,2018-19,7,8.1,2,29,383,> 100%
State,New Mexico,All,2018-19,8,6.9,3,22,362,> 100%
State,New Mexico,All,2018-19,9,6.6,3,22,379,> 100%
State,New Mexico,All,2018-19,10,6.3,1,18,300,97%
State,New Mexico,All,2018-19,11,8.1,3,22,307,99.3%
State,New Mexico,All,2018-19,12,5.5,0,16,293,94.8%
State,New Mexico,All,2018-19,13,5.9,2,16,307,99.3%
State,New Mexico,All,2018-19,14,2.3,0,5,221,71.5%
State,New York,All,2018-19,40,7.5,1,138,"1,851",> 100%
State,New York,All,2018-19,41,6.9,1,130,"1,908",> 100%
